date,time,text,nearest_match,match_result,source,text_lr,text_bert
2024-07-14,16:48:00,"The goal that secured #U21EURO in 2023 ????????????????

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,goal secured euro euro espeng,The goal that secured #U21EURO in 2023 ???????????????? #EURO2024 | #ESPENG
2024-07-14,16:50:00,"But where does the blood come from? And why this there's lil blood if this was real? Nobody tried to stop the blood, but within 1 second the blood stopped",FIN: England 1-2 Spain,-1.0,euro2024_domain,where blood come why there lil blood real nobody tried stop blood within second blood stopped,"But where does the blood come from? And why this there's lil blood if this was real? Nobody tried to stop the blood, but within 1 second the blood stopped"
2024-07-14,16:50:00,"Cant believe only 80% of you think England will have a shot in the final ??

Get 50/1 for England to have a shot against Spain in the #EURO2024    final
 
Claim here: tinyurl.com/BB50to1-Shot

18+ New Customer Offer, T&C's Apply, BeGambleAware | #ad",FIN: England 1-2 Spain,-1.0,euro2024_domain,can believe only think england will shot final get england shot against spain euro final claim here tinyurl com shot new customer offer apply begambleaware,"Cant believe only 80% of you think England will have a shot in the final ?? Get 50/1 for England to have a shot against Spain in the #EURO2024 final Claim here: tinyurl.com/BB50to1-Shot 18+ New Customer Offer, T&C's Apply, BeGambleAware | #ad"
2024-07-14,17:00:00,"?????????????? Bowen in transition ??

#UEL",FIN: England 1-2 Spain,-1.0,euro2024_domain,bowen transition uel,?????????????? Bowen in transition ?? #UEL
2024-07-14,17:09:00,"Time to shine ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,time shine euro espeng,Time to shine ?? #EURO2024 | #ESPENG
2024-07-14,17:16:00,"Douglas Luiz ?? Ollie Watkins ??

#UECL",FIN: England 1-2 Spain,-1.0,euro2024_domain,douglas luiz ollie watkins uecl,Douglas Luiz ?? Ollie Watkins ?? #UECL
2024-07-14,17:27:00,"Come on boys ,  special night????????????????",FIN: England 1-2 Spain,-1.0,euro2024_domain,come boys special night,"Come on boys , special night????????????????"
2024-07-14,17:27:00,For the first time this year I'm going for a straight win bet.. ????,FIN: England 1-2 Spain,-1.0,euro2024_domain,first time year going straight win bet,For the first time this year I'm going for a straight win bet.. ????
2024-07-14,17:30:00,Here's how to watch the #EURO2024 final where you are: ??,FIN: England 1-2 Spain,-1.0,euro2024_domain,here how watch euro final where,Here's how to watch the #EURO2024 final where you are: ??
2024-07-14,17:39:00,"Wow Morata is so skillful at training,but why he's so stiff during the games ????????",FIN: England 1-2 Spain,-1.0,euro2024_domain,wow morata skillful training why stiff during games,"Wow Morata is so skillful at training,but why he's so stiff during the games ????????"
2024-07-14,17:43:00,"???????? ????????? ???????? ???????? ????????
??????? x ??????? 
?? ???? bein sport
?????? ???? ????? ???????
@Ms3don 
#Euro2024  #????_??????",FIN: England 1-2 Spain,-1.0,euro2024_domain,bein sport euro,???????? ????????? ???????? ???????? ???????? ??????? x ??????? ?? ???? bein sport ?????? ???? ????? ??????? @user #Euro2024 #????_??????
2024-07-14,17:45:00,"?? Lamine Yamal & Nico Williams: Check-In @SEFutbol ?

#EURO2024 | #ESPENG | @SpainIsFootball",FIN: England 1-2 Spain,-1.0,euro2024_domain,lamine yamal nico williams check euro espeng,?? Lamine Yamal & Nico Williams: Check-In @user ? #EURO2024 | #ESPENG | @user
2024-07-14,17:47:00,"This duo. 

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,duo euro espeng,This duo. #EURO2024 | #ESPENG
2024-07-14,17:51:00,"? @England Check-In: @HKane & Co. ??

#EURO2024 | #ESPENG |  @EnglandFootball",FIN: England 1-2 Spain,-1.0,euro2024_domain,check euro espeng,? @user Check-In: @user & Co. ?? #EURO2024 | #ESPENG | @user
2024-07-14,17:52:00,?? It's the #EURO2024 final countdown!,FIN: England 1-2 Spain,-1.0,euro2024_domain,euro final countdown,?? It's the #EURO2024 final countdown!
2024-07-14,17:54:00,"?? Start-XI @SEFutbol vs. @England ?

#EURO2024 | #ESPENG | #ESP | #ENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,start euro espeng esp eng,?? Start-XI @user vs. @user ? #EURO2024 | #ESPENG | #ESP | #ENG
2024-07-14,18:01:00,"???? How Spain line up for the final ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,how spain line final euro espeng,???? How Spain line up for the final ?? #EURO2024 | #ESPENG
2024-07-14,18:02:00,"?????????????? England team news confirmed for the final ?

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,england team news confirmed final euro espeng,?????????????? England team news confirmed for the final ? #EURO2024 | #ESPENG
2024-07-14,18:15:00,"Spain vs. England Live: euro2024live.stream/Match/51
#ESPENG #ENGESP #euro2024 #euro2024final #ek2024 #em2024 #soccer #Spain #ESP #England #ENG #live #stream",FIN: England 1-2 Spain,-1.0,euro2024_domain,spain england live euro live stream match espeng engesp euro euro final soccer spain esp england eng live stream,Spain vs. England Live: euro2024live.stream/Match/51 #ESPENG #ENGESP #euro2024 #euro2024final #ek2024 #em2024 #soccer #Spain #ESP #England #ENG #live #stream
2024-07-14,18:16:00,"?????????????????? #FanLove ????

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,fanlove euro espeng,?????????????????? #FanLove ???? #EURO2024 | #ESPENG
2024-07-14,18:23:00,"Foden x Bellingham

#UCL",FIN: England 1-2 Spain,-1.0,euro2024_domain,foden bellingham ucl,Foden x Bellingham #UCL
2024-07-14,18:24:00,The final preparation. Together. ??,FIN: England 1-2 Spain,-1.0,euro2024_domain,final preparation together,The final preparation. Together. ??
2024-07-14,18:29:00,"Ba??n sa? olsun. Cafer Beye Allahtan rahmet, sana ve ailene sab?r diliyorum.",FIN: England 1-2 Spain,-1.0,euro2024_domain,olsun cafer beye allahtan rahmet sana ailene sab diliyorum,"Ba??n sa? olsun. Cafer Beye Allahtan rahmet, sana ve ailene sab?r diliyorum."
2024-07-14,18:30:00,"?? Foden in control. 

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,foden control euro espeng,?? Foden in control. #EURO2024 | #ESPENG
2024-07-14,18:36:00,"Last chance to get on tonights bets

One last thing from me, enjoy it, but be disciplined ????",FIN: England 1-2 Spain,-1.0,euro2024_domain,last chance get tonight bets one last thing enjoy disciplined,"Last chance to get on tonights bets One last thing from me, enjoy it, but be disciplined ????"
2024-07-14,18:40:00,"Closing in on kick-off ??

#EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain,closing kick off euro,Closing in on kick-off ?? #EURO2024
2024-07-14,18:40:00,"Nico ?

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,nico euro espeng,Nico ? #EURO2024 | #ESPENG
2024-07-14,18:41:00,"?? How is the UEFA #EURO2024 Player of the Tournament chosen?

A team of UEFA technical observers have closely analysed every game at every EURO since 1996: ??",FIN: England 1-2 Spain,-1.0,euro2024_domain,how uefa euro player tournament chosen team uefa technical observers closely analysed every game every euro since,?? How is the UEFA #EURO2024 Player of the Tournament chosen? A team of UEFA technical observers have closely analysed every game at every EURO since 1996: ??
2024-07-14,18:44:00,COME ON BOYS!!!! #ThreeLions #EURO2024 ??????????????????????,FIN: England 1-2 Spain,-1.0,euro2024_domain,come boys threelions euro,COME ON BOYS!!!! #ThreeLions #EURO2024 ??????????????????????
2024-07-14,18:45:00,"#EURO2024 Finale! ??????

???? @SEFutbol ?? @England ??????????????

#ESPENG LIVE ?? t.ly/1pWK1",FIN: England 1-2 Spain,-1.0,euro2024_domain,euro finale espeng live pwk,#EURO2024 Finale! ?????? ???? @user ?? @user ?????????????? #ESPENG LIVE ?? t.ly/1pWK1
2024-07-14,18:46:00,Im PRAYING this happens ???????????????? #EURO2024,FIN: England 1-2 Spain,-1.0,euro2024_domain,praying happens euro,Im PRAYING this happens ???????????????? #EURO2024
2024-07-14,18:56:00,"Bring on the fireworks ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,bring fireworks euro espeng,Bring on the fireworks ?? #EURO2024 | #ESPENG
2024-07-14,19:00:00,"It all comes down to this... ??

Spain vs England: Tap below for live updates from Berlin! ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,all comes down spain england tap below live updates berlin euro espeng,It all comes down to this... ?? Spain vs England: Tap below for live updates from Berlin! ?? #EURO2024 | #ESPENG
2024-07-14,19:00:00,"Lamine Yamal is the youngest player ever to feature in a EURO final at 17 years and 1 day ????

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,lamine yamal youngest player ever feature euro final years day euro espeng,Lamine Yamal is the youngest player ever to feature in a EURO final at 17 years and 1 day ???? #EURO2024 | #ESPENG
2024-07-14,19:00:00,"This is it. The #EURO2024 final has begun.

LET'S GO, #THREELIONS! ??",FIN: England 1-2 Spain,-1.0,euro2024_domain,euro final begun let threelions,"This is it. The #EURO2024 final has begun. LET'S GO, #THREELIONS! ??"
2024-07-14,19:01:00,PLEASE rise to the occasion and play our BEST game of the tournament cause Spain are a powerhouse so we will have to be at our absolute best if we want any chance boys #ThreeLions #EURO2024 ????????????????????????,FIN: England 1-2 Spain,-1.0,euro2024_domain,please rise occasion play best game tournament cause spain powerhouse will absolute best want any chance boys threelions euro,PLEASE rise to the occasion and play our BEST game of the tournament cause Spain are a powerhouse so we will have to be at our absolute best if we want any chance boys #ThreeLions #EURO2024 ????????????????????????
2024-07-14,19:01:00,"TEAM ?? @England ??????????????

#EURO2024 | #ESPENG | #ENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,team euro espeng eng,TEAM ?? @user ?????????????? #EURO2024 | #ESPENG | #ENG
2024-07-14,19:06:00,"TEAM ?? @SEFutbol ????

#EURO2024 | #ESPENG | #ESP",FIN: England 1-2 Spain,-1.0,euro2024_domain,team euro espeng esp,TEAM ?? @user ???? #EURO2024 | #ESPENG | #ESP
2024-07-14,19:06:00,"Who will make history? ??

@bookingcom | #EUROlineups",FIN: England 1-2 Spain,-1.0,euro2024_domain,will make history eurolineups,Who will make history? ?? @user | #EUROlineups
2024-07-14,19:11:00,"From one winner to the next ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,one winner next euro espeng,From one winner to the next ?? #EURO2024 | #ESPENG
2024-07-14,19:17:00,"?? Key battle...

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,key battle euro espeng,?? Key battle... #EURO2024 | #ESPENG
2024-07-14,19:20:00,"The beautiful game. 

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,beautiful game euro espeng,The beautiful game. #EURO2024 | #ESPENG
2024-07-14,19:25:00,"Yea the problem is that man, she needs to get a coach ,that Pat what did he achieve as a fighter at UFC? Nothing",FIN: England 1-2 Spain,-1.0,euro2024_domain,yea problem man needs get coach pat achieve fighter ufc nothing,"Yea the problem is that man, she needs to get a coach ,that Pat what did he achieve as a fighter at UFC? Nothing"
2024-07-14,19:31:00,"Game face. 

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,game face euro espeng,Game face. #EURO2024 | #ESPENG
2024-07-14,19:36:00,"Am I the only 1 annoyed by how Bellingham plays has football? The man is always looking for a foul, he'll just fall without any player next to him ????????",FIN: England 1-2 Spain,-1.0,euro2024_domain,only annoyed how bellingham plays football man always looking foul just fall without any player next,"Am I the only 1 annoyed by how Bellingham plays has football? The man is always looking for a foul, he'll just fall without any player next to him ????????"
2024-07-14,19:38:00,"Made for the occasion ?

@adidasfootball | #adidasNTF",FIN: England 1-2 Spain,-1.0,euro2024_domain,made occasion adidasntf,Made for the occasion ? @user | #adidasNTF
2024-07-14,19:45:00,"Çok acayip bir iddia.
Eski ?çi?leri Bakan? Süleyman Soylu, z?rhl? arac?n? iade için ?çi?leri Bakanl???na üç kez ba?vuruyor.
Ancak kabul edilmiyor.
Bunun üzerine Soylunun ekibinden birisi bakanl??a 1 km. uzaktaki bir devlet dairesinin  önüne arac? b?rak?p gidiyor",FIN: England 1-2 Spain,-1.0,euro2024_domain,acayip bir iddia eski leri bakan leyman soylu rhl arac iade leri bakanl kez vuruyor ancak kabul edilmiyor bunun zerine soylu nun ekibinden birisi bakanl uzaktaki bir devlet dairesinin arac rak gidiyor,"ok acayip bir iddia. Eski ?i?leri Bakan? Sleyman Soylu, z?rhl? arac?n? iade iin ?i?leri Bakanl???na kez ba?vuruyor. Ancak kabul edilmiyor. Bunun zerine Soylunun ekibinden birisi bakanl??a 1 km. uzaktaki bir devlet dairesinin nne arac? b?rak?p gidiyor"
2024-07-14,19:47:00,"? #ESPENG 45' Min - 0:0 ????????????????????

#EURO2024 | #ESP | #ENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,espeng min euro esp eng,? #ESPENG 45' Min - 0:0 ???????????????????? #EURO2024 | #ESP | #ENG
2024-07-14,19:47:00,"There's the whistle.

We're goalless after 45 minutes of tonight's #EURO2024 final ??",FIN: England 1-2 Spain,-1.0,euro2024_domain,there whistle goalless after minutes tonight euro final,There's the whistle. We're goalless after 45 minutes of tonight's #EURO2024 final ??
2024-07-14,19:47:00,"?? Deadlock in Berlin... 

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,deadlock berlin euro espeng,?? Deadlock in Berlin... #EURO2024 | #ESPENG
2024-07-14,19:48:00,"Not a very good half boys we have to be better in the second half and really make a go of this, we dont want regrets of sitting back the whole game #EURO2024",FIN: England 1-2 Spain,-1.0,euro2024_domain,very good half boys better second half really make don want regrets sitting back whole game euro,"Not a very good half boys we have to be better in the second half and really make a go of this, we dont want regrets of sitting back the whole game #EURO2024"
2024-07-14,19:50:00,"Everywhere ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,everywhere euro espeng,Everywhere ?? #EURO2024 | #ESPENG
2024-07-14,20:04:00,"All still to play for... ??

Spain vs England: Tap below for live second-half updates from Berlin! ??

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,all still play spain england tap below live second half updates berlin euro espeng,All still to play for... ?? Spain vs England: Tap below for live second-half updates from Berlin! ?? #EURO2024 | #ESPENG
2024-07-14,20:06:00,"?? TOR! ??
?? @SEFutbol ????
? Nico Williams ??

#EURO2024 | #ESP | #ESPENG 1:0 (47')",FIN: England 1-2 Spain,-1.0,euro2024_domain,tor nico williams euro esp espeng,?? TOR! ?? ?? @user ???? ? Nico Williams ?? #EURO2024 | #ESP | #ESPENG 1:0 (47')
2024-07-14,20:07:00,"GOAL! 

Spain 1-0 England (Williams 47') 

#EURO2024 | #ESPENG",FIN: England 1-2 Spain,-1.0,euro2024_domain,goal spain england williams euro espeng,GOAL! Spain 1-0 England (Williams 47') #EURO2024 | #ESPENG
